# Elastic modulus look-up table for spheres
# deformed in a microfluidic channel.
#
# A description of the underlying theory can be found here:
#
#   Numerical Simulation of Real-Time Deformability Cytometry
#   to Extract Cell Mechanical Properties
#   M. Mokbel, D. Mokbel, A. Mietke, N. Träber, S. Girardo,
#   O. Otto, J. Guck, and S. Aland
#   ACS Biomaterials Science & Engineering Article ASAP
#   DOI: 10.1021/acsbiomaterials.6b00558
#
# The simulations were performed by S. Aland.
# The look-up table was assembled by C. Herold.
#
# - column 1: area_um
# - column 2: deform
# - column 3: emodulus
# - channel width [um]: 20
# - flow rate [ul/s]: 0.04
# - viscosity [mPa*s]: 15
# - method: FEM
#
# apparent_area_um^2 deformation elastic_modulus_kPa
4.3541528e+01 3.4700000e-03 3.1542643e+00
3.6257488e+01 5.7960000e-03 1.7336998e+00
4.4821029e+01 3.0880000e-03 3.4979493e+00
4.2282205e+01 3.9040000e-03 2.8334917e+00
4.1039686e+01 4.3030000e-03 2.5661812e+00
3.8611796e+01 5.0810000e-03 2.1079345e+00
3.9815083e+01 4.6980000e-03 2.3217829e+00
3.5101764e+01 6.2080000e-03 1.5504011e+00
4.3543216e+01 3.5230000e-03 3.1237146e+00
4.4822095e+01 3.1200000e-03 3.4750370e+00
4.3544520e+01 3.5640000e-03 3.1008022e+00
4.2284240e+01 3.9690000e-03 2.8029419e+00
4.4823531e+01 3.1650000e-03 3.4444872e+00
3.6260361e+01 5.8940000e-03 1.7107874e+00
3.9817118e+01 4.7650000e-03 2.2988706e+00
3.7426737e+01 5.5270000e-03 1.8940861e+00
4.1042056e+01 4.3800000e-03 2.5356314e+00
3.8614118e+01 5.1590000e-03 2.0850222e+00
4.4824620e+01 3.1980000e-03 3.4215749e+00
4.2285820e+01 4.0190000e-03 2.7800296e+00
4.3546291e+01 3.6190000e-03 3.0702525e+00
4.1043911e+01 4.4390000e-03 2.5127190e+00
4.4826128e+01 3.2440000e-03 3.3910251e+00
4.3547656e+01 3.6610000e-03 3.0473401e+00
3.7429394e+01 5.6170000e-03 1.8711738e+00
3.5105905e+01 6.3580000e-03 1.5198513e+00
3.9819871e+01 4.8580000e-03 2.2683208e+00
4.2287962e+01 4.0870000e-03 2.7494798e+00
4.4827265e+01 3.2790000e-03 3.3681128e+00
3.8617278e+01 5.2650000e-03 2.0544724e+00
3.6264322e+01 6.0300000e-03 1.6802377e+00
4.3549511e+01 3.7190000e-03 3.0167903e+00
4.1046412e+01 4.5200000e-03 2.4821693e+00
4.4828833e+01 3.3270000e-03 3.3375630e+00
4.2289614e+01 4.1390000e-03 2.7265675e+00
3.9822025e+01 4.9290000e-03 2.2454085e+00
4.3551175e+01 3.7640000e-03 2.9938780e+00
4.4830030e+01 3.3640000e-03 3.3146507e+00
3.8619731e+01 5.3470000e-03 2.0315601e+00
4.1048363e+01 4.5820000e-03 2.4592569e+00
3.5109124e+01 6.4740000e-03 1.4969390e+00
3.7433033e+01 5.7400000e-03 1.8406240e+00
4.2291864e+01 4.2100000e-03 2.6960177e+00
3.6267398e+01 6.1350000e-03 1.6573253e+00
4.4831657e+01 3.4140000e-03 3.2841009e+00
4.3553125e+01 3.8250000e-03 2.9633282e+00
3.9824957e+01 5.0260000e-03 2.2148587e+00
4.6126778e+01 3.0300000e-03 3.6354233e+00
4.4832902e+01 3.4520000e-03 3.2611886e+00
4.2293611e+01 4.2650000e-03 2.6731054e+00
4.1051020e+01 4.6670000e-03 2.4287072e+00
4.3554633e+01 3.8710000e-03 2.9404159e+00
3.7435869e+01 5.8360000e-03 1.8177117e+00
3.8623107e+01 5.4590000e-03 2.0010103e+00
4.6128166e+01 3.0710000e-03 3.6048735e+00
4.4834602e+01 3.5040000e-03 3.2306388e+00
3.9827231e+01 5.1010000e-03 2.1919464e+00
4.6129207e+01 3.1030000e-03 3.5819612e+00
4.3556680e+01 3.9340000e-03 2.9098661e+00
4.1053079e+01 4.7330000e-03 2.4057948e+00
4.2295981e+01 4.3400000e-03 2.6425556e+00
3.5113564e+01 6.6350000e-03 1.4663892e+00
4.4835906e+01 3.5430000e-03 3.2077264e+00
3.6271635e+01 6.2790000e-03 1.6267756e+00
4.6130643e+01 3.1460000e-03 3.5514114e+00
3.8625716e+01 5.5460000e-03 1.9780980e+00
4.3558272e+01 3.9830000e-03 2.8869538e+00
4.2297812e+01 4.3970000e-03 2.6196433e+00
4.6131732e+01 3.1790000e-03 3.5284991e+00
4.4837689e+01 3.5970000e-03 3.1771767e+00
3.9830331e+01 5.2030000e-03 2.1613966e+00
3.7439759e+01 5.9670000e-03 1.7871619e+00
4.1055891e+01 4.8220000e-03 2.3752451e+00
4.6133228e+01 3.2240000e-03 3.4979493e+00
4.4839054e+01 3.6390000e-03 3.1542643e+00
4.3560414e+01 4.0480000e-03 2.8564040e+00
3.5117023e+01 6.7590000e-03 1.4434769e+00
3.6274938e+01 6.3910000e-03 1.6038632e+00
4.2300313e+01 4.4750000e-03 2.5890935e+00
4.6134365e+01 3.2580000e-03 3.4750370e+00
4.1058069e+01 4.8910000e-03 2.3523327e+00
3.8629306e+01 5.6650000e-03 1.9475482e+00
3.9832761e+01 5.2820000e-03 2.1384843e+00
4.3562078e+01 4.0990000e-03 2.8334917e+00
4.4840909e+01 3.6950000e-03 3.1237146e+00
3.7442799e+01 6.0690000e-03 1.7642495e+00
4.6135921e+01 3.3050000e-03 3.4444872e+00
4.2302240e+01 4.5360000e-03 2.5661812e+00
4.4842333e+01 3.7380000e-03 3.1008022e+00
4.6137106e+01 3.3400000e-03 3.4215749e+00
4.3564328e+01 4.1680000e-03 2.8029419e+00
