# These isoelasticity lines were interpolated from a volume-deformation
# look-up table which was extracted from FEM data and complemented with
# analytical data (https://doi.org/10.6084/m9.figshare.12155064.v4 with
# scripts/fem2iso_volume.py). An equivalent channel radius for a square
# channel (factor of 1.094) is used in the 2D axis-symmetric model (see
# also supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). The
# improved look-up table (with polynomial extrapolation of isoelastics)
# as introduced in dclab 0.46.0 was used here.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
6.98494e+02	1.32252e-01	1.32000e+00
7.00525e+02	1.33008e-01	1.32000e+00
7.02353e+02	1.33764e-01	1.32000e+00
7.04181e+02	1.34520e-01	1.32000e+00
7.06168e+02	1.35276e-01	1.32000e+00
7.08052e+02	1.36032e-01	1.32000e+00
7.09835e+02	1.36788e-01	1.32000e+00
7.11618e+02	1.37544e-01	1.32000e+00
7.13613e+02	1.38300e-01	1.32000e+00
7.15393e+02	1.39056e-01	1.32000e+00
7.17132e+02	1.39811e-01	1.32000e+00
7.18871e+02	1.40567e-01	1.32000e+00
7.20853e+02	1.41323e-01	1.32000e+00
7.22560e+02	1.42079e-01	1.32000e+00
7.24256e+02	1.42835e-01	1.32000e+00
7.25953e+02	1.43591e-01	1.32000e+00
7.27872e+02	1.44347e-01	1.32000e+00
7.29560e+02	1.45103e-01	1.32000e+00
7.31215e+02	1.45859e-01	1.32000e+00
7.32871e+02	1.46615e-01	1.32000e+00
7.34728e+02	1.47371e-01	1.32000e+00
7.36403e+02	1.48127e-01	1.32000e+00
7.38018e+02	1.48883e-01	1.32000e+00
7.39634e+02	1.49639e-01	1.32000e+00
7.41386e+02	1.50395e-01	1.32000e+00
7.43098e+02	1.51151e-01	1.32000e+00
7.44674e+02	1.51907e-01	1.32000e+00
7.46251e+02	1.52663e-01	1.32000e+00
7.47872e+02	1.53419e-01	1.32000e+00
7.49652e+02	1.54175e-01	1.32000e+00
7.51191e+02	1.54931e-01	1.32000e+00
7.52730e+02	1.55687e-01	1.32000e+00
7.54269e+02	1.56443e-01	1.32000e+00
7.56024e+02	1.57199e-01	1.32000e+00
1.70387e+02	1.88571e-02	1.59000e+00
1.79971e+02	1.96131e-02	1.59000e+00
1.88828e+02	2.03113e-02	1.59000e+00
1.98486e+02	2.11250e-02	1.59000e+00
2.07831e+02	2.18810e-02	1.59000e+00
2.16098e+02	2.25673e-02	1.59000e+00
2.27026e+02	2.33929e-02	1.59000e+00
2.36119e+02	2.41489e-02	1.59000e+00
2.46535e+02	2.49049e-02	1.59000e+00
2.55283e+02	2.56608e-02	1.59000e+00
2.64611e+02	2.64168e-02	1.59000e+00
2.73337e+02	2.71728e-02	1.59000e+00
2.82613e+02	2.79287e-02	1.59000e+00
2.91912e+02	2.86847e-02	1.59000e+00
3.01454e+02	2.94407e-02	1.59000e+00
3.10764e+02	3.01966e-02	1.59000e+00
3.20051e+02	3.09526e-02	1.59000e+00
