# These isoelasticity lines were interpolated from the corresponding
# look-up table introduced in dclab 0.24.0. The original FEM results
# were complemented with analytical data both of which are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v4). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). As of
# dclab 0.46.0, an improved version of the look-up-table is used.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
5.62540e+01	4.13025e-02	1.37000e+00
5.70807e+01	4.20613e-02	1.37000e+00
5.79256e+01	4.28636e-02	1.37000e+00
5.87475e+01	4.36442e-02	1.37000e+00
5.95567e+01	4.44247e-02	1.37000e+00
6.03754e+01	4.52053e-02	1.37000e+00
6.11483e+01	4.59858e-02	1.37000e+00
6.19163e+01	4.67664e-02	1.37000e+00
6.27253e+01	4.75469e-02	1.37000e+00
6.35401e+01	4.83275e-02	1.37000e+00
6.42453e+01	4.91080e-02	1.37000e+00
6.49379e+01	4.98886e-02	1.37000e+00
6.56685e+01	5.06691e-02	1.37000e+00
6.63810e+01	5.14345e-02	1.37000e+00
6.71281e+01	5.22302e-02	1.37000e+00
6.78727e+01	5.30108e-02	1.37000e+00
6.86586e+01	5.37913e-02	1.37000e+00
6.93519e+01	5.45719e-02	1.37000e+00
7.00363e+01	5.53524e-02	1.37000e+00
7.07270e+01	5.61330e-02	1.37000e+00
7.14046e+01	5.69135e-02	1.37000e+00
7.20607e+01	5.76941e-02	1.37000e+00
7.27310e+01	5.84746e-02	1.37000e+00
7.33562e+01	5.91660e-02	1.37000e+00
7.41644e+01	6.00357e-02	1.37000e+00
7.47977e+01	6.08163e-02	1.37000e+00
7.54280e+01	6.15968e-02	1.37000e+00
7.60469e+01	6.23774e-02	1.37000e+00
7.66787e+01	6.31579e-02	1.37000e+00
7.73029e+01	6.39385e-02	1.37000e+00
7.79303e+01	6.47190e-02	1.37000e+00
7.85413e+01	6.54995e-02	1.37000e+00
7.91522e+01	6.62801e-02	1.37000e+00
7.97634e+01	6.70606e-02	1.37000e+00
8.03314e+01	6.78041e-02	1.37000e+00
8.09299e+01	6.86217e-02	1.37000e+00
8.14940e+01	6.93846e-02	1.37000e+00
8.20794e+01	7.01828e-02	1.37000e+00
8.26353e+01	7.09634e-02	1.37000e+00
8.31787e+01	7.17439e-02	1.37000e+00
8.37325e+01	7.25245e-02	1.37000e+00
8.42753e+01	7.33050e-02	1.37000e+00
8.47938e+01	7.40856e-02	1.37000e+00
8.52979e+01	7.48661e-02	1.37000e+00
8.58087e+01	7.56467e-02	1.37000e+00
8.63144e+01	7.64272e-02	1.37000e+00
8.68282e+01	7.72078e-02	1.37000e+00
8.73066e+01	7.79355e-02	1.37000e+00
8.78569e+01	7.87689e-02	1.37000e+00
8.83647e+01	7.95494e-02	1.37000e+00
8.88760e+01	8.03300e-02	1.37000e+00
8.93641e+01	8.11105e-02	1.37000e+00
8.98790e+01	8.18911e-02	1.37000e+00
9.04020e+01	8.26716e-02	1.37000e+00
9.09242e+01	8.34522e-02	1.37000e+00
9.14091e+01	8.42327e-02	1.37000e+00
9.18860e+01	8.50133e-02	1.37000e+00
9.23668e+01	8.57938e-02	1.37000e+00
9.28559e+01	8.65744e-02	1.37000e+00
9.33374e+01	8.73549e-02	1.37000e+00
9.38046e+01	8.81355e-02	1.37000e+00
9.42638e+01	8.89160e-02	1.37000e+00
9.47191e+01	8.96966e-02	1.37000e+00
9.51802e+01	9.04771e-02	1.37000e+00
9.56360e+01	9.12577e-02	1.37000e+00
9.60785e+01	9.20382e-02	1.37000e+00
9.65047e+01	9.28188e-02	1.37000e+00
9.69303e+01	9.35993e-02	1.37000e+00
9.73590e+01	9.43799e-02	1.37000e+00
9.77695e+01	9.51297e-02	1.37000e+00
9.82122e+01	9.59409e-02	1.37000e+00
9.86248e+01	9.67215e-02	1.37000e+00
9.90325e+01	9.75020e-02	1.37000e+00
9.94497e+01	9.82826e-02	1.37000e+00
9.98679e+01	9.90631e-02	1.37000e+00
1.00284e+02	9.98437e-02	1.37000e+00
1.00702e+02	1.00624e-01	1.37000e+00
1.01105e+02	1.01405e-01	1.37000e+00
1.01484e+02	1.02185e-01	1.37000e+00
1.01885e+02	1.02966e-01	1.37000e+00
1.02283e+02	1.03746e-01	1.37000e+00
1.02677e+02	1.04527e-01	1.37000e+00
1.03079e+02	1.05308e-01	1.37000e+00
1.03476e+02	1.06088e-01	1.37000e+00
1.03861e+02	1.06869e-01	1.37000e+00
1.04220e+02	1.07649e-01	1.37000e+00
1.04580e+02	1.08430e-01	1.37000e+00
1.04942e+02	1.09210e-01	1.37000e+00
1.05304e+02	1.09991e-01	1.37000e+00
1.05665e+02	1.10771e-01	1.37000e+00
1.06027e+02	1.11552e-01	1.37000e+00
1.06389e+02	1.12332e-01	1.37000e+00
1.06740e+02	1.13113e-01	1.37000e+00
1.07091e+02	1.13894e-01	1.37000e+00
1.07471e+02	1.14674e-01	1.37000e+00
1.07854e+02	1.15455e-01	1.37000e+00
1.08232e+02	1.16230e-01	1.37000e+00
1.08615e+02	1.17016e-01	1.37000e+00
