# This look-up table was introduced in dclab 0.24.0 and replaces the
# initial table with relative errors in Young's modulus below 0.1 %. 
# Due to the fact that the FEM simulations were missing a few points
# for low deformation (< 0.005) and area (< 200um^2), the simulation
# data were complemented with analytical results. They are available
# on figshare (https://doi.org/10.6084/m9.figshare.12155064.v2). The
# model computations take into account the equivalent channel radius
# for a square channel cross-section with the factor 1.094 (see also
# supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006).
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
6.24330e+01	1.63080e-02	2.25305e+00
6.40227e+01	1.69070e-02	2.25305e+00
6.56307e+01	1.74190e-02	2.25305e+00
6.72629e+01	1.79240e-02	2.25305e+00
6.89175e+01	1.84250e-02	2.25305e+00
7.05903e+01	1.89820e-02	2.25305e+00
7.22955e+01	1.95070e-02	2.25305e+00
7.40142e+01	2.00830e-02	2.25305e+00
7.57618e+01	2.06830e-02	2.25305e+00
3.75080e+01	9.32300e-03	2.25305e+00
7.75410e+01	2.13660e-02	2.25305e+00
7.93379e+01	2.20150e-02	2.25305e+00
8.11634e+01	2.27260e-02	2.25305e+00
8.30089e+01	2.34300e-02	2.25305e+00
8.48877e+01	2.41640e-02	2.25305e+00
8.67919e+01	2.48720e-02	2.25305e+00
8.87198e+01	2.56180e-02	2.25305e+00
9.06754e+01	2.64350e-02	2.25305e+00
9.26596e+01	2.73430e-02	2.25305e+00
9.46738e+01	2.81960e-02	2.25305e+00
3.87180e+01	9.60400e-03	2.25305e+00
9.67148e+01	2.89980e-02	2.25305e+00
9.87873e+01	2.99700e-02	2.25305e+00
1.00888e+02	3.08530e-02	2.25305e+00
1.03029e+02	3.18490e-02	2.25305e+00
1.05198e+02	3.28700e-02	2.25305e+00
1.07408e+02	3.40190e-02	2.25305e+00
1.09635e+02	3.50300e-02	2.25305e+00
1.11913e+02	3.62220e-02	2.25305e+00
1.14221e+02	3.74080e-02	2.25305e+00
1.16571e+02	3.86510e-02	2.25305e+00
3.99474e+01	9.91500e-03	2.25305e+00
1.18967e+02	3.99410e-02	2.25305e+00
1.21396e+02	4.12870e-02	2.25305e+00
1.26398e+02	4.41970e-02	2.25305e+00
1.31596e+02	4.73720e-02	2.25305e+00
1.34261e+02	4.90230e-02	2.25305e+00
1.36980e+02	5.07680e-02	2.25305e+00
1.39758e+02	5.26540e-02	2.25305e+00
1.42585e+02	5.45480e-02	2.25305e+00
4.11998e+01	1.02730e-02	2.25305e+00
1.51451e+02	6.07070e-02	2.25305e+00
1.64253e+02	7.03900e-02	2.25305e+00
4.24719e+01	1.06220e-02	2.25305e+00
1.85805e+02	8.76400e-02	2.25305e+00
1.97712e+02	9.74630e-02	2.25305e+00
2.01882e+02	1.00733e-01	2.25305e+00
2.06111e+02	1.04269e-01	2.25305e+00
2.10398e+02	1.07516e-01	2.25305e+00
2.14787e+02	1.10985e-01	2.25305e+00
2.19235e+02	1.14405e-01	2.25305e+00
4.37644e+01	1.09610e-02	2.25305e+00
2.23730e+02	1.17783e-01	2.25305e+00
2.28297e+02	1.21124e-01	2.25305e+00
2.32907e+02	1.24347e-01	2.25305e+00
2.37577e+02	1.27585e-01	2.25305e+00
2.42303e+02	1.30832e-01	2.25305e+00
2.47006e+02	1.33718e-01	2.25305e+00
2.51784e+02	1.36711e-01	2.25305e+00
4.50758e+01	1.13460e-02	2.25305e+00
1.47991e+02	5.61380e-02	2.29047e+00
1.50977e+02	5.82170e-02	2.29047e+00
1.81147e+02	8.10130e-02	2.29047e+00
1.84894e+02	8.39580e-02	2.29047e+00
1.88730e+02	8.70150e-02	2.29047e+00
1.92643e+02	9.01690e-02	2.29047e+00
1.57162e+02	6.26610e-02	2.29047e+00
1.63633e+02	6.74540e-02	2.29047e+00
1.66972e+02	6.99740e-02	2.29047e+00
1.70389e+02	7.25240e-02	2.29047e+00
1.73882e+02	7.52170e-02	2.29047e+00
3.39854e+01	8.17900e-03	2.29123e+00
3.51351e+01	8.46300e-03	2.29123e+00
4.63940e+01	1.12570e-02	2.29123e+00
4.77462e+01	1.16290e-02	2.29123e+00
4.91129e+01	1.19490e-02	2.29123e+00
5.05106e+01	1.24210e-02	2.29123e+00
5.19239e+01	1.28350e-02	2.29123e+00
5.33574e+01	1.32330e-02	2.29123e+00
5.48118e+01	1.36420e-02	2.29123e+00
5.62862e+01	1.40310e-02	2.29123e+00
5.77834e+01	1.44620e-02	2.29123e+00
5.93042e+01	1.49040e-02	2.29123e+00
3.63113e+01	8.71800e-03	2.29123e+00
6.08452e+01	1.53560e-02	2.29123e+00
6.24055e+01	1.57450e-02	2.29123e+00
6.39930e+01	1.63240e-02	2.29123e+00
6.55990e+01	1.68170e-02	2.29123e+00
6.72290e+01	1.73040e-02	2.29123e+00
6.88811e+01	1.77840e-02	2.29123e+00
7.05515e+01	1.83200e-02	2.29123e+00
7.22540e+01	1.88250e-02	2.29123e+00
7.39698e+01	1.93780e-02	2.29123e+00
7.57142e+01	1.99540e-02	2.29123e+00
3.75004e+01	9.01300e-03	2.29123e+00
7.74899e+01	2.06120e-02	2.29123e+00
7.92832e+01	2.12360e-02	2.29123e+00
8.11048e+01	2.19200e-02	2.29123e+00
8.29462e+01	2.25950e-02	2.29123e+00
8.48155e+01	2.32830e-02	2.29123e+00
8.67144e+01	2.39610e-02	2.29123e+00
8.86422e+01	2.46940e-02	2.29123e+00
9.05923e+01	2.54780e-02	2.29123e+00
9.25707e+01	2.63520e-02	2.29123e+00
9.45786e+01	2.71690e-02	2.29123e+00
3.87098e+01	9.28400e-03	2.29123e+00
9.66128e+01	2.79340e-02	2.29123e+00
9.86779e+01	2.88680e-02	2.29123e+00
1.00771e+02	2.97120e-02	2.29123e+00
1.02904e+02	3.06650e-02	2.29123e+00
1.05064e+02	3.16430e-02	2.29123e+00
1.07264e+02	3.27440e-02	2.29123e+00
1.09481e+02	3.37100e-02	2.29123e+00
1.11748e+02	3.48500e-02	2.29123e+00
1.14044e+02	3.59830e-02	2.29123e+00
1.16380e+02	3.71710e-02	2.29123e+00
3.99386e+01	9.58500e-03	2.29123e+00
1.18763e+02	3.84030e-02	2.29123e+00
1.21177e+02	3.96880e-02	2.29123e+00
1.26146e+02	4.24650e-02	2.29123e+00
1.31304e+02	4.54870e-02	2.29123e+00
1.33947e+02	4.70610e-02	2.29123e+00
1.36644e+02	4.87230e-02	2.29123e+00
1.39397e+02	5.05210e-02	2.29123e+00
1.42198e+02	5.23250e-02	2.29123e+00
4.11903e+01	9.93000e-03	2.29123e+00
1.50974e+02	5.81860e-02	2.29123e+00
1.63623e+02	6.74040e-02	2.29123e+00
4.24617e+01	1.02660e-02	2.29123e+00
1.96618e+02	9.33500e-02	2.29123e+00
2.00702e+02	9.64610e-02	2.29123e+00
2.04872e+02	9.98900e-02	2.29123e+00
2.09136e+02	1.03107e-01	2.29123e+00
2.13472e+02	1.06497e-01	2.29123e+00
2.17871e+02	1.09854e-01	2.29123e+00
4.37534e+01	1.05930e-02	2.29123e+00
2.22322e+02	1.13183e-01	2.29123e+00
2.26847e+02	1.16490e-01	2.29123e+00
2.31422e+02	1.19700e-01	2.29123e+00
2.36059e+02	1.22928e-01	2.29123e+00
2.40755e+02	1.26182e-01	2.29123e+00
2.45439e+02	1.29081e-01	2.29123e+00
2.50198e+02	1.32098e-01	2.29123e+00
4.50639e+01	1.09650e-02	2.29123e+00
1.47574e+02	5.38780e-02	2.32866e+00
1.50530e+02	5.58600e-02	2.32866e+00
1.80309e+02	7.75830e-02	2.32866e+00
1.84003e+02	8.04010e-02	2.32866e+00
1.87811e+02	8.33890e-02	2.32866e+00
1.53554e+02	5.79380e-02	2.32866e+00
1.56631e+02	6.00590e-02	2.32866e+00
1.59797e+02	6.23110e-02	2.32866e+00
1.63043e+02	6.46640e-02	2.32866e+00
1.66341e+02	6.70690e-02	2.32866e+00
1.73165e+02	7.20810e-02	2.32866e+00
1.76698e+02	7.48220e-02	2.32866e+00
3.39797e+01	7.91500e-03	2.32942e+00
3.51290e+01	8.18900e-03	2.32942e+00
4.63819e+01	1.08840e-02	2.32942e+00
4.77332e+01	1.12430e-02	2.32942e+00
4.90990e+01	1.15510e-02	2.32942e+00
5.04956e+01	1.20080e-02	2.32942e+00
5.19079e+01	1.24080e-02	2.32942e+00
5.33402e+01	1.27930e-02	2.32942e+00
5.47934e+01	1.31870e-02	2.32942e+00
5.62665e+01	1.35610e-02	2.32942e+00
5.77622e+01	1.39770e-02	2.32942e+00
5.92815e+01	1.44030e-02	2.32942e+00
3.63045e+01	8.43400e-03	2.32942e+00
6.08208e+01	1.48380e-02	2.32942e+00
6.23795e+01	1.52120e-02	2.32942e+00
6.39650e+01	1.57710e-02	2.32942e+00
6.55690e+01	1.62460e-02	2.32942e+00
6.71968e+01	1.67160e-02	2.32942e+00
6.88467e+01	1.71770e-02	2.32942e+00
7.05147e+01	1.76920e-02	2.32942e+00
7.22146e+01	1.81780e-02	2.32942e+00
7.39278e+01	1.87100e-02	2.32942e+00
7.56693e+01	1.92650e-02	2.32942e+00
3.74931e+01	8.71900e-03	2.32942e+00
7.74417e+01	1.98990e-02	2.32942e+00
7.92314e+01	2.04990e-02	2.32942e+00
8.10494e+01	2.11570e-02	2.32942e+00
8.28869e+01	2.18060e-02	2.32942e+00
8.47520e+01	2.24670e-02	2.32942e+00
8.66465e+01	2.31180e-02	2.32942e+00
8.85641e+01	2.38050e-02	2.32942e+00
9.05086e+01	2.45580e-02	2.32942e+00
9.24868e+01	2.54160e-02	2.32942e+00
9.44887e+01	2.62000e-02	2.32942e+00
3.87021e+01	8.98100e-03	2.32942e+00
9.65166e+01	2.69310e-02	2.32942e+00
9.85749e+01	2.78290e-02	2.32942e+00
1.00660e+02	2.86360e-02	2.32942e+00
1.02786e+02	2.95500e-02	2.32942e+00
1.04937e+02	3.04860e-02	2.32942e+00
1.07128e+02	3.15430e-02	2.32942e+00
1.09336e+02	3.24660e-02	2.32942e+00
1.11592e+02	3.35580e-02	2.32942e+00
1.13877e+02	3.46430e-02	2.32942e+00
1.16202e+02	3.57790e-02	2.32942e+00
3.99303e+01	9.27000e-03	2.32942e+00
1.18571e+02	3.69570e-02	2.32942e+00
1.20971e+02	3.81870e-02	2.32942e+00
1.25910e+02	4.08400e-02	2.32942e+00
1.31017e+02	4.36920e-02	2.32942e+00
1.33654e+02	4.52230e-02	2.32942e+00
1.36329e+02	4.68090e-02	2.32942e+00
1.39059e+02	4.85260e-02	2.32942e+00
1.41836e+02	5.02460e-02	2.32942e+00
4.11812e+01	9.60400e-03	2.32942e+00
1.47567e+02	5.38370e-02	2.32942e+00
1.50528e+02	5.58310e-02	2.32942e+00
1.53545e+02	5.78940e-02	2.32942e+00
1.63013e+02	6.45830e-02	2.32942e+00
1.69703e+02	6.94480e-02	2.32942e+00
4.24519e+01	9.92800e-03	2.32942e+00
1.83985e+02	8.03330e-02	2.32942e+00
1.91652e+02	8.63500e-02	2.32942e+00
1.95594e+02	8.94960e-02	2.32942e+00
1.99626e+02	9.25050e-02	2.32942e+00
2.03743e+02	9.58320e-02	2.32942e+00
2.07923e+02	9.89090e-02	2.32942e+00
2.12205e+02	1.02211e-01	2.32942e+00
2.16584e+02	1.05547e-01	2.32942e+00
4.37429e+01	1.02440e-02	2.32942e+00
2.20991e+02	1.08819e-01	2.32942e+00
2.25473e+02	1.12082e-01	2.32942e+00
2.30010e+02	1.15267e-01	2.32942e+00
2.34612e+02	1.18475e-01	2.32942e+00
2.39275e+02	1.21718e-01	2.32942e+00
2.43936e+02	1.24627e-01	2.32942e+00
2.48673e+02	1.27656e-01	2.32942e+00
4.50527e+01	1.06030e-02	2.32942e+00
1.47175e+02	5.17500e-02	2.36684e+00
1.50100e+02	5.36380e-02	2.36684e+00
1.79551e+02	7.44370e-02	2.36684e+00
1.83197e+02	7.71430e-02	2.36684e+00
1.86928e+02	7.99700e-02	2.36684e+00
1.90762e+02	8.29130e-02	2.36684e+00
1.53091e+02	5.56190e-02	2.36684e+00
1.56159e+02	5.76840e-02	2.36684e+00
1.59290e+02	5.98350e-02	2.36684e+00
1.62478e+02	6.20390e-02	2.36684e+00
1.65735e+02	6.43330e-02	2.36684e+00
1.69088e+02	6.66870e-02	2.36684e+00
1.72497e+02	6.91610e-02	2.36684e+00
1.75987e+02	7.17890e-02	2.36684e+00
3.54101e+01	6.94340e-02	8.50811e-01
3.80428e+01	7.64860e-02	8.50811e-01
3.94146e+01	8.07690e-02	8.50811e-01
4.08084e+01	8.47690e-02	8.50811e-01
3.39743e+01	7.66300e-03	2.36761e+00
3.51232e+01	7.92900e-03	2.36761e+00
4.63704e+01	1.05300e-02	2.36761e+00
4.77208e+01	1.08760e-02	2.36761e+00
4.90859e+01	1.11730e-02	2.36761e+00
5.04814e+01	1.16160e-02	2.36761e+00
5.18926e+01	1.20030e-02	2.36761e+00
5.33239e+01	1.23740e-02	2.36761e+00
