# Elastic modulus look-up table for elastic spheres
# deformed in a microfluidic channel.
#
# A description of the underlying theory can be found here:
#
#   Numerical Simulation of Real-Time Deformability Cytometry
#   to Extract Cell Mechanical Properties
#   M. Mokbel, D. Mokbel, A. Mietke, N. Träber, S. Girardo,
#   O. Otto, J. Guck, and S. Aland
#   ACS Biomaterials Science & Engineering 3(11) 2017
#   DOI: 10.1021/acsbiomaterials.6b00558
#
# The simulations were performed by S. Aland, D. Mokbel.
# The look-up table was assembled by S. Aland, D. Mokbel, C. Herold.
#
# - column 1: area_um
# - column 2: deform
# - column 3: emodulus
# - channel width [um]: 20
# - flow rate [ul/s]: 0.04
# - viscosity [mPa*s]: 15
# - method: numerical
# - method details: FEM, linear elastic model
#
# apparent_area_um^2 deformation elastic_modulus_kPa
2.53525e+02 1.62430e-02 8.23698e+00
2.68590e+02 4.66930e-02 4.74362e+00
2.70559e+02 2.24920e-02 7.62599e+00
2.88837e+02 5.85500e-02 4.51449e+00
2.67377e+02 3.65560e-02 5.50736e+00
2.59895e+02 1.57620e-02 8.78001e+00
2.71444e+02 4.51090e-02 4.92462e+00
2.57402e+02 1.72750e-02 8.16901e+00
2.79331e+02 4.64110e-02 5.03766e+00
2.87360e+02 5.54850e-02 4.65120e+00
2.89469e+02 3.08590e-02 7.03485e+00
2.71139e+02 3.70070e-02 5.58374e+00
2.82654e+02 1.39380e-02 1.12920e+01
2.68726e+02 4.69920e-02 4.72758e+00
2.70029e+02 4.20970e-02 5.10945e+00
2.76188e+02 4.75090e-02 4.88109e+00
2.70393e+02 5.06680e-02 4.54275e+00
2.68079e+02 7.60900e-03 1.43469e+01
2.74156e+02 3.58970e-02 5.79300e+00
2.84946e+02 7.58600e-03 1.67909e+01
2.73804e+02 6.35700e-03 1.67909e+01
2.74360e+02 4.36520e-02 5.10945e+00
2.65404e+02 8.52700e-03 1.31249e+01
2.80881e+02 4.21160e-02 5.41953e+00
2.84214e+02 5.66870e-02 4.51449e+00
2.51342e+02 6.91600e-03 1.31249e+01
2.84230e+02 1.12080e-02 1.31249e+01
2.64197e+02 3.72520e-02 5.34316e+00
2.72401e+02 5.50890e-02 4.34647e+00
2.88930e+02 6.69350e-02 4.11658e+00
2.61194e+02 1.80760e-02 8.16901e+00
2.79961e+02 4.77250e-02 4.96128e+00
2.73791e+02 5.01780e-02 4.65197e+00
2.89686e+02 6.03580e-02 4.43812e+00
2.79340e+02 1.95960e-02 8.84798e+00
2.77035e+02 2.78510e-02 6.94702e+00
2.69253e+02 4.81480e-02 4.66724e+00
2.72629e+02 2.62500e-02 7.01499e+00
2.83633e+02 1.54010e-02 1.06810e+01
2.54968e+02 1.88490e-02 7.62599e+00
2.53712e+02 5.65200e-03 1.49579e+01
2.68538e+02 8.26000e-03 1.37359e+01
2.81247e+02 2.90320e-02 6.94702e+00
2.71133e+02 5.23140e-02 4.46638e+00
2.75203e+02 4.54220e-02 5.00100e+00
2.58958e+02 2.00480e-02 7.55801e+00
2.83610e+02 2.08400e-02 8.78001e+00
2.85367e+02 8.11400e-03 1.61799e+01
2.74609e+02 3.67860e-02 5.71663e+00
2.65949e+02 9.33300e-03 1.25140e+01
2.88188e+02 5.71770e-02 4.57483e+00
2.72069e+02 4.64490e-02 4.84825e+00
2.69395e+02 4.84610e-02 4.65120e+00
2.67849e+02 3.75310e-02 5.43099e+00
2.84948e+02 1.22090e-02 1.25140e+01
2.71611e+02 3.79690e-02 5.50736e+00
2.74152e+02 6.81400e-03 1.61799e+01
2.85041e+02 5.84650e-02 4.43812e+00
2.80616e+02 4.90970e-02 4.88491e+00
2.81427e+02 4.32150e-02 5.34316e+00
2.64687e+02 3.82860e-02 5.26678e+00
2.70599e+02 4.33040e-02 5.03308e+00
2.51764e+02 7.58800e-03 1.25140e+01
2.89963e+02 6.92120e-02 4.04021e+00
2.74949e+02 4.48880e-02 5.03308e+00
2.80966e+02 2.22990e-02 8.23698e+00
2.74512e+02 5.17510e-02 4.57559e+00
2.69944e+02 4.96720e-02 4.59087e+00
2.75181e+02 3.10430e-02 6.40400e+00
2.84750e+02 1.71090e-02 1.00700e+01
2.62831e+02 2.09510e-02 7.55801e+00
2.73233e+02 5.69570e-02 4.27009e+00
2.69052e+02 8.99900e-03 1.31249e+01
2.56694e+02 2.21320e-02 7.01499e+00
2.75071e+02 3.77110e-02 5.64025e+00
2.71906e+02 5.40400e-02 4.39000e+00
2.79752e+02 3.29250e-02 6.33602e+00
2.66564e+02 1.02580e-02 1.19030e+01
2.85753e+02 1.33520e-02 1.19030e+01
2.81296e+02 5.05280e-02 4.80853e+00
2.85826e+02 8.69900e-03 1.55689e+01
2.54028e+02 6.13000e-03 1.43469e+01
2.84064e+02 3.42490e-02 6.33602e+00
2.76848e+02 4.89130e-02 4.80472e+00
2.85903e+02 6.03270e-02 4.36174e+00
2.65195e+02 3.93650e-02 5.19041e+00
2.81991e+02 4.43580e-02 5.26678e+00
2.74536e+02 7.32200e-03 1.55689e+01
2.52244e+02 8.36300e-03 1.19030e+01
2.89011e+02 5.89220e-02 4.49845e+00
2.72719e+02 4.78500e-02 4.77187e+00
2.70092e+02 5.00010e-02 4.57483e+00
2.69630e+02 9.84200e-03 1.25140e+01
2.85335e+02 2.36980e-02 8.16901e+00
2.82900e+02 2.56090e-02 7.62599e+00
2.70665e+02 5.12690e-02 4.51449e+00
2.75550e+02 3.86710e-02 5.56388e+00
2.75824e+02 4.67350e-02 4.92462e+00
2.75262e+02 5.33990e-02 4.49922e+00
2.72101e+02 3.89700e-02 5.43099e+00
2.86033e+02 1.91210e-02 9.45897e+00
2.67263e+02 1.13280e-02 1.12920e+01
2.86659e+02 1.46650e-02 1.12920e+01
2.60811e+02 2.35420e-02 6.94702e+00
2.71190e+02 4.45640e-02 4.95670e+00
2.82002e+02 5.20220e-02 4.73216e+00
2.58847e+02 2.63570e-02 6.40400e+00
2.75561e+02 4.61780e-02 4.95670e+00
2.74103e+02 5.89200e-02 4.19372e+00
2.78457e+02 3.73070e-02 5.79300e+00
2.86330e+02 9.35000e-03 1.49579e+01
2.68337e+02 3.85460e-02 5.35461e+00
2.54382e+02 6.67000e-03 1.37359e+01
2.72755e+02 5.58810e-02 4.31363e+00
2.64771e+02 2.45650e-02 6.94702e+00
2.86802e+02 6.22790e-02 4.28537e+00
2.65723e+02 4.04900e-02 5.11403e+00
2.83242e+02 3.95570e-02 5.72503e+00
2.76044e+02 3.96680e-02 5.48750e+00
2.70281e+02 1.08080e-02 1.19030e+01
2.82575e+02 4.55470e-02 5.19041e+00
2.74958e+02 7.89000e-03 1.49579e+01
2.52795e+02 9.26300e-03 1.12920e+01
2.87683e+02 1.61830e-02 1.06810e+01
2.85230e+02 2.97260e-02 7.01499e+00
2.71417e+02 5.29440e-02 4.43812e+00
2.68062e+02 1.25740e-02 1.06810e+01
2.82736e+02 5.35830e-02 4.65579e+00
2.87679e+02 4.10520e-02 5.72503e+00
2.70819e+02 5.16140e-02 4.49845e+00
2.87588e+02 2.15210e-02 8.84798e+00
2.78926e+02 3.82190e-02 5.71663e+00
2.86884e+02 1.00760e-02 1.43469e+01
2.61586e+02 3.19220e-02 5.79300e+00
2.63122e+02 2.80390e-02 6.33602e+00
2.87386e+02 2.71970e-02 7.55801e+00
2.54780e+02 7.28400e-03 1.31249e+01
2.76556e+02 4.07050e-02 5.41113e+00
2.73945e+02 5.87840e-02 4.20059e+00
2.74927e+02 6.07920e-02 4.12422e+00
2.78506e+02 6.07520e-02 4.20059e+00
2.75876e+02 6.29550e-02 4.04785e+00
2.83114e+02 6.27100e-02 4.20059e+00
2.79511e+02 6.27790e-02 4.12422e+00
2.54843e+02 1.87870e-02 7.63744e+00
2.70371e+02 2.24270e-02 7.63744e+00
2.87786e+02 6.46600e-02 4.20059e+00
2.82657e+02 2.55460e-02 7.63744e+00
2.62485e+02 2.05350e-02 7.63744e+00
2.58636e+02 1.96460e-02 7.63744e+00
2.78501e+02 2.44650e-02 7.63744e+00
2.74406e+02 2.34190e-02 7.63744e+00
2.76872e+02 6.52340e-02 3.97147e+00
2.86879e+02 2.67090e-02 7.63744e+00
2.56653e+02 2.20600e-02 7.02645e+00
2.72581e+02 2.61680e-02 7.02645e+00
2.84138e+02 6.47520e-02 4.12422e+00
2.85176e+02 2.96370e-02 7.02645e+00
2.88827e+02 6.67110e-02 4.12422e+00
2.60543e+02 2.30360e-02 7.02645e+00
2.64491e+02 2.40420e-02 7.02645e+00
2.58797e+02 2.62640e-02 6.41545e+00
2.75123e+02 3.09380e-02 6.41545e+00
2.80917e+02 2.84410e-02 7.02645e+00
2.80486e+02 6.49790e-02 4.04785e+00
2.76718e+02 2.72780e-02 7.02645e+00
2.88014e+02 3.48250e-02 6.41545e+00
2.89853e+02 6.89750e-02 4.04785e+00
2.89501e+02 3.09210e-02 7.02645e+00
2.77916e+02 6.76360e-02 3.89510e+00
2.61523e+02 3.17980e-02 5.80446e+00
2.62786e+02 2.73830e-02 6.41545e+00
2.66833e+02 2.85290e-02 6.41545e+00
2.78383e+02 3.71690e-02 5.80446e+00
2.85139e+02 6.69860e-02 4.04785e+00
2.83658e+02 3.34910e-02 6.41545e+00
2.61937e+02 3.26090e-02 5.72808e+00
2.79359e+02 3.21870e-02 6.41545e+00
2.81510e+02 6.72950e-02 3.97147e+00
2.78850e+02 3.80760e-02 5.72808e+00
2.65629e+02 3.30910e-02 5.80446e+00
2.79013e+02 7.01680e-02 3.81872e+00
2.62381e+02 3.34700e-02 5.65171e+00
2.69850e+02 3.44210e-02 5.80446e+00
2.87161e+02 4.00550e-02 5.80446e+00
2.86190e+02 6.93360e-02 3.97147e+00
2.79327e+02 3.90190e-02 5.65171e+00
2.82741e+02 3.85840e-02 5.80446e+00
2.62806e+02 3.43500e-02 5.57533e+00
2.66098e+02 3.39410e-02 5.72808e+00
2.79605e+02 7.15000e-02 3.78053e+00
2.79820e+02 3.99980e-02 5.57533e+00
2.82583e+02 6.97340e-02 3.89510e+00
2.87661e+02 4.10070e-02 5.72808e+00
2.70284e+02 3.52830e-02 5.72808e+00
2.83225e+02 3.95140e-02 5.72808e+00
2.63246e+02 3.52650e-02 5.49896e+00
2.66526e+02 3.48130e-02 5.65171e+00
2.87289e+02 7.18080e-02 3.89510e+00
2.80329e+02 4.10140e-02 5.49896e+00
2.63701e+02 3.62170e-02 5.42259e+00
2.83718e+02 4.04800e-02 5.65171e+00
2.88170e+02 4.19960e-02 5.65171e+00
2.80190e+02 7.28550e-02 3.74235e+00
2.70727e+02 3.61780e-02 5.65171e+00
2.80855e+02 4.20700e-02 5.42259e+00
2.66968e+02 3.57180e-02 5.57533e+00
2.83708e+02 7.23030e-02 3.81872e+00
2.64173e+02 3.72080e-02 5.34621e+00
2.84227e+02 4.14830e-02 5.57533e+00
2.88696e+02 4.30220e-02 5.57533e+00
2.88442e+02 7.44090e-02 3.81872e+00
2.81400e+02 4.31670e-02 5.34621e+00
2.71186e+02 3.71090e-02 5.57533e+00
2.80790e+02 7.42480e-02 3.70416e+00
2.67425e+02 3.66600e-02 5.49896e+00
2.64663e+02 3.82410e-02 5.26984e+00
2.84753e+02 4.25230e-02 5.49896e+00
2.81963e+02 4.43080e-02 5.26984e+00
2.89239e+02 4.40860e-02 5.49896e+00
2.84316e+02 7.36530e-02 3.78053e+00
2.71661e+02 3.80750e-02 5.49896e+00
2.89065e+02 7.57770e-02 3.78053e+00
2.65170e+02 3.93180e-02 5.19346e+00
2.67899e+02 3.76390e-02 5.42259e+00
2.81405e+02 7.56800e-02 3.66597e+00
2.82547e+02 4.54950e-02 5.19346e+00
2.85297e+02 4.36030e-02 5.42259e+00
2.89800e+02 4.51900e-02 5.42259e+00
2.65697e+02 4.04410e-02 5.11709e+00
2.72152e+02 3.90810e-02 5.42259e+00
2.83151e+02 4.67300e-02 5.11709e+00
2.68389e+02 3.86580e-02 5.34621e+00
2.84915e+02 7.50260e-02 3.74235e+00
2.89678e+02 7.71660e-02 3.74235e+00
2.85859e+02 4.47250e-02 5.34621e+00
2.82036e+02 7.71520e-02 3.62779e+00
2.66244e+02 4.16120e-02 5.04071e+00
2.83777e+02 4.80170e-02 5.04071e+00
2.72661e+02 4.01260e-02 5.34621e+00
2.68897e+02 3.97190e-02 5.26984e+00
2.86441e+02 4.58910e-02 5.26984e+00
2.84427e+02 4.93570e-02 4.96434e+00
2.66813e+02 4.28360e-02 4.96434e+00
2.82684e+02 7.86640e-02 3.58960e+00
2.85530e+02 7.64370e-02 3.70416e+00
2.73188e+02 4.12150e-02 5.26984e+00
2.69424e+02 4.08250e-02 5.19346e+00
2.85100e+02 5.07550e-02 4.88796e+00
2.67403e+02 4.41140e-02 4.88796e+00
2.85800e+02 5.22120e-02 4.81159e+00
2.83348e+02 8.02200e-02 3.55141e+00
2.73733e+02 4.23480e-02 5.19346e+00
2.86160e+02 7.78850e-02 3.66597e+00
2.69971e+02 4.19780e-02 5.11709e+00
2.68018e+02 4.54500e-02 4.81159e+00
2.86526e+02 5.37330e-02 4.73522e+00
2.74299e+02 4.35290e-02 5.11709e+00
2.70538e+02 4.31800e-02 5.04071e+00
2.84030e+02 8.18190e-02 3.51322e+00
2.68658e+02 4.68470e-02 4.73522e+00
2.87280e+02 5.53200e-02 4.65884e+00
2.86806e+02 7.93740e-02 3.62779e+00
2.74887e+02 4.47600e-02 5.04071e+00
2.71127e+02 4.44340e-02 4.96434e+00
2.69324e+02 4.83100e-02 4.65884e+00
2.88105e+02 5.70050e-02 4.58247e+00
2.84730e+02 8.34640e-02 3.47504e+00
2.71740e+02 4.57440e-02 4.88796e+00
2.70019e+02 4.98420e-02 4.58247e+00
2.75496e+02 4.60440e-02 4.96434e+00
2.87468e+02 8.09020e-02 3.58960e+00
2.88925e+02 5.87420e-02 4.50609e+00
2.85449e+02 8.51550e-02 3.43685e+00
2.70743e+02 5.14470e-02 4.50609e+00
2.72376e+02 4.71130e-02 4.81159e+00
2.76129e+02 4.73850e-02 4.88796e+00
2.89778e+02 6.05600e-02 4.42972e+00
2.86188e+02 8.68950e-02 3.39866e+00
2.88147e+02 8.24730e-02 3.55141e+00
2.71498e+02 5.31310e-02 4.42972e+00
2.73038e+02 4.85430e-02 4.73522e+00
2.76787e+02 4.87840e-02 4.81159e+00
2.86946e+02 8.86840e-02 3.36048e+00
2.73727e+02 5.00400e-02 4.65884e+00
2.72327e+02 5.49250e-02 4.35334e+00
2.77471e+02 5.02460e-02 4.73522e+00
2.88844e+02 8.40870e-02 3.51322e+00
2.74445e+02 5.16060e-02 4.58247e+00
2.87724e+02 9.05240e-02 3.32229e+00
2.78182e+02 5.17750e-02 4.65884e+00
2.73156e+02 5.67840e-02 4.27697e+00
2.89559e+02 8.57460e-02 3.47504e+00
2.78922e+02 5.33740e-02 4.58247e+00
2.75193e+02 5.32470e-02 4.50609e+00
2.88564e+02 9.24590e-02 3.28410e+00
2.74022e+02 5.87390e-02 4.20059e+00
2.79694e+02 5.50470e-02 4.50609e+00
2.76012e+02 5.49920e-02 4.42972e+00
2.74930e+02 6.07950e-02 4.12422e+00
2.89388e+02 9.44090e-02 3.24591e+00
2.80539e+02 5.68280e-02 4.42972e+00
2.76830e+02 5.67990e-02 4.35334e+00
2.81381e+02 5.86680e-02 4.35334e+00
2.75880e+02 6.29590e-02 4.04785e+00
2.77684e+02 5.86950e-02 4.27697e+00
2.82261e+02 6.05990e-02 4.27697e+00
2.76876e+02 6.52380e-02 3.97147e+00
2.78577e+02 6.06870e-02 4.20059e+00
2.83179e+02 6.26250e-02 4.20059e+00
2.77920e+02 6.76400e-02 3.89510e+00
2.84138e+02 6.47530e-02 4.12422e+00
2.79511e+02 6.27810e-02 4.12422e+00
2.79017e+02 7.01730e-02 3.81872e+00
2.85142e+02 6.69890e-02 4.04785e+00
2.80489e+02 6.49820e-02 4.04785e+00
2.79609e+02 7.15050e-02 3.78053e+00
2.86192e+02 6.93390e-02 3.97147e+00
3.85455e+01 2.81800e-03 4.20059e+00
3.73464e+01 2.75100e-03 4.20059e+00
3.97620e+01 2.90400e-03 4.20059e+00
3.50048e+01 2.61600e-03 4.20059e+00
4.35313e+01 3.18500e-03 4.20059e+00
3.38646e+01 2.53500e-03 4.20059e+00
4.09989e+01 3.00200e-03 4.20059e+00
4.22559e+01 3.09200e-03 4.20059e+00
3.61680e+01 2.66600e-03 4.20059e+00
4.48262e+01 3.28900e-03 4.20059e+00
4.61390e+01 3.36100e-03 4.20059e+00
4.88218e+01 3.54200e-03 4.20059e+00
4.74714e+01 3.46500e-03 4.20059e+00
5.01952e+01 3.69700e-03 4.20059e+00
3.73488e+01 2.85000e-03 4.12422e+00
3.50068e+01 2.71000e-03 4.12422e+00
3.38664e+01 2.62500e-03 4.12422e+00
3.61702e+01 2.76200e-03 4.12422e+00
3.85481e+01 2.92200e-03 4.12422e+00
3.97648e+01 3.01100e-03 4.12422e+00
4.10020e+01 3.11300e-03 4.12422e+00
4.35349e+01 3.30300e-03 4.12422e+00
3.50089e+01 2.80700e-03 4.04785e+00
4.22592e+01 3.20700e-03 4.12422e+00
3.38684e+01 2.71900e-03 4.04785e+00
3.61726e+01 2.86200e-03 4.04785e+00
4.48300e+01 3.41200e-03 4.12422e+00
3.73514e+01 2.95500e-03 4.04785e+00
4.88264e+01 3.67600e-03 4.12422e+00
3.38705e+01 2.81800e-03 3.97147e+00
4.74758e+01 3.59600e-03 4.12422e+00
5.02003e+01 3.83700e-03 4.12422e+00
4.61432e+01 3.48800e-03 4.12422e+00
3.85508e+01 3.02900e-03 4.04785e+00
3.97677e+01 3.12200e-03 4.04785e+00
4.10051e+01 3.22700e-03 4.04785e+00
4.35385e+01 3.42600e-03 4.04785e+00
3.50113e+01 2.91100e-03 3.97147e+00
4.22626e+01 3.32500e-03 4.04785e+00
3.61752e+01 2.96900e-03 3.97147e+00
3.73541e+01 3.06400e-03 3.97147e+00
4.48339e+01 3.53800e-03 4.04785e+00
3.38728e+01 2.92400e-03 3.89510e+00
4.88312e+01 3.81400e-03 4.04785e+00
3.85537e+01 3.14200e-03 3.97147e+00
4.74803e+01 3.73000e-03 4.04785e+00
5.02054e+01 3.98000e-03 4.04785e+00
4.61473e+01 3.61800e-03 4.04785e+00
3.97708e+01 3.23800e-03 3.97147e+00
4.10085e+01 3.34800e-03 3.97147e+00
4.35424e+01 3.55400e-03 3.97147e+00
3.50137e+01 3.01900e-03 3.89510e+00
4.22661e+01 3.45000e-03 3.97147e+00
3.61778e+01 3.08100e-03 3.89510e+00
3.73569e+01 3.18000e-03 3.89510e+00
4.48380e+01 3.67200e-03 3.97147e+00
3.85567e+01 3.26200e-03 3.89510e+00
3.38752e+01 3.03500e-03 3.81872e+00
4.88362e+01 3.95900e-03 3.97147e+00
4.74850e+01 3.87100e-03 3.97147e+00
5.02108e+01 4.13100e-03 3.97147e+00
3.97740e+01 3.36100e-03 3.89510e+00
4.10120e+01 3.47600e-03 3.89510e+00
4.61517e+01 3.75500e-03 3.97147e+00
4.35464e+01 3.69100e-03 3.89510e+00
3.50162e+01 3.13400e-03 3.81872e+00
4.22699e+01 3.58300e-03 3.89510e+00
3.38763e+01 3.09200e-03 3.78053e+00
3.61806e+01 3.20000e-03 3.81872e+00
3.73599e+01 3.30300e-03 3.81872e+00
3.85599e+01 3.38800e-03 3.81872e+00
3.50175e+01 3.19400e-03 3.78053e+00
3.38776e+01 3.15200e-03 3.74235e+00
4.48424e+01 3.81300e-03 3.89510e+00
3.61820e+01 3.26200e-03 3.78053e+00
4.88415e+01 4.11400e-03 3.89510e+00
3.97775e+01 3.49200e-03 3.81872e+00
4.74901e+01 4.02100e-03 3.89510e+00
4.10157e+01 3.61100e-03 3.81872e+00
3.85615e+01 3.45400e-03 3.78053e+00
3.73614e+01 3.36700e-03 3.78053e+00
5.02166e+01 4.29200e-03 3.89510e+00
4.35508e+01 3.83600e-03 3.81872e+00
3.50189e+01 3.25600e-03 3.74235e+00
4.22739e+01 3.72300e-03 3.81872e+00
3.38789e+01 3.21400e-03 3.70416e+00
4.61564e+01 3.90000e-03 3.89510e+00
3.61835e+01 3.32600e-03 3.74235e+00
3.97792e+01 3.56000e-03 3.78053e+00
3.85632e+01 3.52200e-03 3.74235e+00
4.10175e+01 3.68200e-03 3.78053e+00
3.73630e+01 3.43300e-03 3.74235e+00
4.35529e+01 3.91100e-03 3.78053e+00
4.22759e+01 3.79600e-03 3.78053e+00
3.50203e+01 3.31900e-03 3.70416e+00
3.38803e+01 3.27800e-03 3.66597e+00
4.48470e+01 3.96300e-03 3.81872e+00
3.97810e+01 3.63100e-03 3.74235e+00
3.61851e+01 3.39200e-03 3.70416e+00
3.85650e+01 3.59300e-03 3.70416e+00
4.10195e+01 3.75500e-03 3.74235e+00
4.88471e+01 4.27800e-03 3.81872e+00
3.73647e+01 3.50100e-03 3.70416e+00
4.74954e+01 4.18100e-03 3.81872e+00
4.35552e+01 3.98900e-03 3.74235e+00
4.22780e+01 3.87200e-03 3.74235e+00
5.02227e+01 4.46200e-03 3.81872e+00
3.50217e+01 3.38500e-03 3.66597e+00
3.38817e+01 3.34300e-03 3.62779e+00
4.48493e+01 4.04100e-03 3.78053e+00
5.15867e+01 3.81800e-03 4.20059e+00
3.97829e+01 3.70400e-03 3.70416e+00
3.85668e+01 3.66600e-03 3.66597e+00
3.61867e+01 3.46000e-03 3.66597e+00
4.10216e+01 3.83000e-03 3.70416e+00
3.73664e+01 3.57200e-03 3.66597e+00
4.61614e+01 4.05400e-03 3.81872e+00
4.88499e+01 4.36200e-03 3.78053e+00
4.35576e+01 4.07000e-03 3.70416e+00
4.74980e+01 4.26300e-03 3.78053e+00
4.22802e+01 3.95000e-03 3.70416e+00
3.50232e+01 3.45300e-03 3.62779e+00
5.02257e+01 4.55000e-03 3.78053e+00
3.38831e+01 3.41100e-03 3.58960e+00
3.85687e+01 3.74100e-03 3.62779e+00
3.97849e+01 3.77900e-03 3.66597e+00
4.48518e+01 4.12200e-03 3.74235e+00
3.61883e+01 3.53000e-03 3.62779e+00
4.10237e+01 3.90800e-03 3.66597e+00
3.73682e+01 3.64400e-03 3.62779e+00
4.88529e+01 4.45100e-03 3.74235e+00
4.61638e+01 4.13400e-03 3.78053e+00
4.35601e+01 4.15300e-03 3.66597e+00
4.22825e+01 4.03000e-03 3.66597e+00
3.50248e+01 3.52400e-03 3.58960e+00
4.75009e+01 4.34900e-03 3.74235e+00
3.38846e+01 3.48100e-03 3.55141e+00
5.02290e+01 4.64200e-03 3.74235e+00
3.85706e+01 3.81800e-03 3.58960e+00
3.97869e+01 3.85600e-03 3.62779e+00
4.10259e+01 3.98800e-03 3.62779e+00
4.48543e+01 4.20600e-03 3.70416e+00
3.61900e+01 3.60300e-03 3.58960e+00
3.73700e+01 3.72000e-03 3.58960e+00
5.15922e+01 3.96200e-03 4.12422e+00
4.35626e+01 4.23900e-03 3.62779e+00
4.88560e+01 4.54200e-03 3.70416e+00
4.22849e+01 4.11300e-03 3.62779e+00
3.50264e+01 3.59600e-03 3.55141e+00
4.61664e+01 4.21700e-03 3.74235e+00
3.38861e+01 3.55400e-03 3.51322e+00
3.85727e+01 3.89800e-03 3.55141e+00
4.75038e+01 4.43800e-03 3.70416e+00
3.97890e+01 3.93600e-03 3.58960e+00
5.02324e+01 4.73600e-03 3.70416e+00
4.10282e+01 4.07100e-03 3.58960e+00
3.73719e+01 3.79700e-03 3.55141e+00
3.61918e+01 3.67800e-03 3.55141e+00
4.48570e+01 4.29200e-03 3.66597e+00
4.35653e+01 4.32700e-03 3.58960e+00
4.88593e+01 4.63600e-03 3.66597e+00
4.22874e+01 4.19900e-03 3.58960e+00
3.50280e+01 3.67100e-03 3.51322e+00
3.85748e+01 3.98100e-03 3.51322e+00
3.38877e+01 3.62800e-03 3.47504e+00
3.97912e+01 4.01900e-03 3.55141e+00
4.61692e+01 4.30300e-03 3.70416e+00
4.75069e+01 4.52900e-03 3.66597e+00
5.02359e+01 4.83400e-03 3.66597e+00
4.10306e+01 4.15700e-03 3.55141e+00
3.73739e+01 3.87700e-03 3.51322e+00
3.61936e+01 3.75500e-03 3.51322e+00
4.48597e+01 4.38100e-03 3.62779e+00
4.35680e+01 4.41900e-03 3.55141e+00
3.85769e+01 4.06600e-03 3.47504e+00
5.29961e+01 3.92900e-03 4.20059e+00
5.15976e+01 4.11000e-03 4.04785e+00
4.22899e+01 4.28800e-03 3.55141e+00
3.50298e+01 3.74800e-03 3.47504e+00
4.88626e+01 4.73300e-03 3.62779e+00
3.38894e+01 3.70600e-03 3.43685e+00
3.97934e+01 4.10400e-03 3.51322e+00
4.75101e+01 4.62300e-03 3.62779e+00
4.10330e+01 4.24500e-03 3.51322e+00
4.61720e+01 4.39200e-03 3.66597e+00
3.73759e+01 3.96000e-03 3.47504e+00
3.61955e+01 3.83500e-03 3.47504e+00
4.48625e+01 4.47300e-03 3.58960e+00
3.85791e+01 4.15500e-03 3.43685e+00
4.35708e+01 4.51300e-03 3.51322e+00
4.22925e+01 4.38000e-03 3.51322e+00
3.50315e+01 3.82900e-03 3.43685e+00
3.97958e+01 4.19200e-03 3.47504e+00
3.38911e+01 3.78600e-03 3.39866e+00
4.88660e+01 4.83300e-03 3.58960e+00
4.10355e+01 4.33700e-03 3.47504e+00
4.75133e+01 4.72100e-03 3.58960e+00
3.73780e+01 4.04600e-03 3.43685e+00
5.02398e+01 4.93600e-03 3.62779e+00
4.61749e+01 4.48300e-03 3.62779e+00
3.85814e+01 4.24600e-03 3.39866e+00
3.61974e+01 3.91800e-03 3.43685e+00
4.48654e+01 4.56700e-03 3.55141e+00
4.35737e+01 4.61100e-03 3.47504e+00
4.22952e+01 4.47400e-03 3.47504e+00
3.97981e+01 4.28400e-03 3.43685e+00
3.50334e+01 3.91100e-03 3.39866e+00
5.30020e+01 4.07800e-03 4.12422e+00
3.38928e+01 3.86800e-03 3.36048e+00
5.16034e+01 4.26700e-03 3.97147e+00
4.10381e+01 4.43200e-03 3.43685e+00
3.73801e+01 4.13400e-03 3.39866e+00
3.85838e+01 4.34100e-03 3.36048e+00
4.75167e+01 4.82100e-03 3.55141e+00
3.61994e+01 4.00400e-03 3.39866e+00
4.61780e+01 4.57700e-03 3.58960e+00
3.98006e+01 4.37800e-03 3.39866e+00
4.48685e+01 4.66500e-03 3.51322e+00
4.22980e+01 4.57200e-03 3.43685e+00
3.50352e+01 3.99700e-03 3.36048e+00
3.38946e+01 3.95400e-03 3.32229e+00
4.10408e+01 4.52900e-03 3.39866e+00
4.88699e+01 4.93800e-03 3.55141e+00
3.73824e+01 4.22600e-03 3.36048e+00
3.85863e+01 4.43900e-03 3.32229e+00
3.62015e+01 4.09200e-03 3.36048e+00
3.98032e+01 4.47600e-03 3.36048e+00
5.02435e+01 5.04000e-03 3.58960e+00
4.35770e+01 4.71400e-03 3.43685e+00
3.50372e+01 4.08600e-03 3.32229e+00
4.61811e+01 4.67500e-03 3.55141e+00
3.38965e+01 4.04300e-03 3.28410e+00
5.30078e+01 4.23100e-03 4.04785e+00
5.16096e+01 4.43200e-03 3.89510e+00
3.73847e+01 4.32100e-03 3.32229e+00
3.62037e+01 4.18400e-03 3.32229e+00
4.75205e+01 4.92700e-03 3.51322e+00
4.23011e+01 4.67500e-03 3.39866e+00
3.50392e+01 4.17700e-03 3.28410e+00
3.38985e+01 4.13400e-03 3.24591e+00
4.48719e+01 4.76800e-03 3.47504e+00
4.10438e+01 4.63300e-03 3.36048e+00
4.61843e+01 4.77500e-03 3.51322e+00
3.85891e+01 4.54200e-03 3.28410e+00
3.73871e+01 4.41900e-03 3.28410e+00
4.88736e+01 5.04600e-03 3.51322e+00
3.98061e+01 4.57900e-03 3.32229e+00
3.62059e+01 4.27900e-03 3.28410e+00
